ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
537,20221030,20221111,20221106,17604,SO69703,35
528,20221030,20221111,20221106,17604,SO69703,4.99
217,20221030,20221111,20221106,17604,SO69703,34.99
363,20221030,20221111,20221106,16961,SO69704,2294.99
477,20221030,20221111,20221106,16961,SO69704,4.99
481,20221030,20221111,20221106,16961,SO69704,8.99
478,20221030,20221111,20221106,16961,SO69704,9.99
590,20221030,20221111,20221106,15289,SO69705,769.49
485,20221030,20221111,20221106,15289,SO69705,21.98
361,20221030,20221111,20221106,13710,SO69706,2294.99
463,20221030,20221111,20221106,13710,SO69706,24.49
485,20221030,20221111,20221106,13710,SO69706,21.98
386,20221030,20221111,20221106,26439,SO69707,1120.49
222,20221030,20221111,20221106,26439,SO69707,34.99
588,20221030,20221111,20221106,17326,SO69708,769.49
483,20221030,20221111,20221106,17326,SO69708,120
357,20221030,20221111,20221106,15785,SO69709,2319.99
487,20221030,20221111,20221106,15785,SO69709,54.99
484,20221030,20221111,20221106,15785,SO69709,7.95
363,20221030,20221111,20221106,15719,SO69710,2294.99
485,20221030,20221111,20221106,15719,SO69710,21.98
472,20221030,20221111,20221106,15719,SO69710,63.5
606,20221030,20221111,20221106,23739,SO69711,539.99
529,20221030,20221111,20221106,23739,SO69711,3.99
538,20221030,20221111,20221106,23739,SO69711,21.49
484,20221030,20221111,20221106,23739,SO69711,7.95
584,20221030,20221111,20221106,23874,SO69712,539.99
382,20221030,20221111,20221106,21699,SO69713,1120.49
477,20221030,20221111,20221106,21699,SO69713,4.99
479,20221030,20221111,20221106,21699,SO69713,8.99
465,20221030,20221111,20221106,21699,SO69713,24.49
386,20221030,20221111,20221106,21700,SO69714,1120.49
489,20221030,20221111,20221106,21700,SO69714,53.99
583,20221030,20221111,20221106,18801,SO69715,1700.99
214,20221030,20221111,20221106,18801,SO69715,34.99
471,20221030,20221111,20221106,18801,SO69715,63.5
581,20221030,20221111,20221106,14354,SO69716,1700.99
488,20221030,20221111,20221106,14354,SO69716,53.99
386,20221030,20221111,20221106,28553,SO69717,1120.49
539,20221030,20221111,20221106,28553,SO69717,24.99
382,20221030,20221111,20221106,28701,SO69718,1120.49
222,20221030,20221111,20221106,28701,SO69718,34.99
384,20221030,20221111,20221106,25447,SO69719,1120.49
222,20221030,20221111,20221106,25447,SO69719,34.99
225,20221030,20221111,20221106,25447,SO69719,8.99
386,20221030,20221111,20221106,20970,SO69720,1120.49
228,20221030,20221111,20221106,20970,SO69720,49.99
225,20221030,20221111,20221106,20970,SO69720,8.99
576,20221030,20221111,20221106,13128,SO69721,2384.07
491,20221030,20221111,20221106,13128,SO69721,53.99
485,20221031,20221112,20221107,18215,SO69722,21.98
483,20221031,20221112,20221107,18215,SO69722,120
485,20221031,20221112,20221107,16343,SO69723,21.98
477,20221031,20221112,20221107,29101,SO69724,4.99
480,20221031,20221112,20221107,29101,SO69724,2.29
475,20221031,20221112,20221107,21383,SO69725,69.99
529,20221031,20221112,20221107,26182,SO69726,3.99
480,20221031,20221112,20221107,26182,SO69726,2.29
529,20221031,20221112,20221107,12357,SO69727,3.99
477,20221031,20221112,20221107,29119,SO69728,4.99
478,20221031,20221112,20221107,29119,SO69728,9.99
487,20221031,20221112,20221107,29119,SO69728,54.99
225,20221031,20221112,20221107,15024,SO69729,8.99
225,20221031,20221112,20221107,18215,SO69730,8.99
378,20221031,20221112,20221107,20718,SO69731,2443.35
540,20221031,20221112,20221107,20718,SO69731,32.6
463,20221031,20221112,20221107,20718,SO69731,24.49
587,20221031,20221112,20221107,17977,SO69732,769.49
477,20221031,20221112,20221107,17977,SO69732,4.99
478,20221031,20221112,20221107,17977,SO69732,9.99
589,20221031,20221112,20221107,19441,SO69733,769.49
478,20221031,20221112,20221107,19441,SO69733,9.99
477,20221031,20221112,20221107,19441,SO69733,4.99
589,20221031,20221112,20221107,22519,SO69734,769.49
536,20221031,20221112,20221107,22519,SO69734,29.99
480,20221031,20221112,20221107,22519,SO69734,2.29
483,20221031,20221112,20221107,22519,SO69734,120
355,20221031,20221112,20221107,14928,SO69735,2319.99
485,20221031,20221112,20221107,14928,SO69735,21.98
214,20221031,20221112,20221107,14928,SO69735,34.99
357,20221031,20221112,20221107,18626,SO69736,2319.99
214,20221031,20221112,20221107,18626,SO69736,34.99
599,20221031,20221112,20221107,16197,SO69737,539.99
222,20221031,20221112,20221107,16197,SO69737,34.99
593,20221031,20221112,20221107,21019,SO69738,564.99
535,20221031,20221112,20221107,21019,SO69738,24.99
528,20221031,20221112,20221107,21019,SO69738,4.99
222,20221031,20221112,20221107,21019,SO69738,34.99
214,20221031,20221112,20221107,11632,SO69739,34.99
541,20221031,20221112,20221107,11300,SO69740,28.99
530,20221031,20221112,20221107,11300,SO69740,4.99
487,20221031,20221112,20221107,11300,SO69740,54.99
541,20221031,20221112,20221107,27245,SO69741,28.99
530,20221031,20221112,20221107,27245,SO69741,4.99
535,20221031,20221112,20221107,25205,SO69742,24.99
528,20221031,20221112,20221107,25205,SO69742,4.99
480,20221031,20221112,20221107,25205,SO69742,2.29
538,20221031,20221112,20221107,28048,SO69743,21.49
225,20221031,20221112,20221107,28048,SO69743,8.99
489,20221031,20221112,20221107,28048,SO69743,53.99
540,20221031,20221112,20221107,24971,SO69744,32.6
483,20221031,20221112,20221107,24971,SO69744,120
478,20221031,20221112,20221107,21719,SO69745,9.99
477,20221031,20221112,20221107,21719,SO69745,4.99
222,20221031,20221112,20221107,21719,SO69745,34.99
231,20221031,20221112,20221107,21719,SO69745,49.99
528,20221031,20221112,20221107,22228,SO69746,4.99
536,20221031,20221112,20221107,22228,SO69746,29.99
480,20221031,20221112,20221107,22228,SO69746,2.29
536,20221031,20221112,20221107,19232,SO69747,29.99
481,20221031,20221112,20221107,19232,SO69747,8.99
478,20221031,20221112,20221107,21145,SO69748,9.99
477,20221031,20221112,20221107,21145,SO69748,4.99
487,20221031,20221112,20221107,21145,SO69748,54.99
225,20221031,20221112,20221107,20325,SO69749,8.99
474,20221031,20221112,20221107,20325,SO69749,69.99
485,20221031,20221112,20221107,18345,SO69750,21.98
472,20221031,20221112,20221107,18345,SO69750,63.5
485,20221031,20221112,20221107,13413,SO69751,21.98
214,20221031,20221112,20221107,13413,SO69751,34.99
537,20221031,20221112,20221107,18149,SO69752,35
535,20221031,20221112,20221107,21520,SO69753,24.99
528,20221031,20221112,20221107,21520,SO69753,4.99
480,20221031,20221112,20221107,21520,SO69753,2.29
474,20221031,20221112,20221107,28567,SO69754,69.99
536,20221031,20221112,20221107,19371,SO69755,29.99
480,20221031,20221112,20221107,19371,SO69755,2.29
541,20221031,20221112,20221107,22661,SO69756,28.99
530,20221031,20221112,20221107,22661,SO69756,4.99
217,20221031,20221112,20221107,22661,SO69756,34.99
530,20221031,20221112,20221107,13828,SO69757,4.99
480,20221031,20221112,20221107,13828,SO69757,2.29
486,20221031,20221112,20221107,13828,SO69757,159
537,20221031,20221112,20221107,14633,SO69758,35
528,20221031,20221112,20221107,14633,SO69758,4.99
485,20221031,20221112,20221107,14633,SO69758,21.98
222,20221031,20221112,20221107,14633,SO69758,34.99
228,20221031,20221112,20221107,14633,SO69758,49.99
485,20221031,20221112,20221107,17337,SO69759,21.98
234,20221031,20221112,20221107,12324,SO69760,49.99
225,20221031,20221112,20221107,12324,SO69760,8.99
353,20221031,20221112,20221107,18068,SO69761,2319.99
483,20221031,20221112,20221107,18068,SO69761,120
588,20221031,20221112,20221107,15309,SO69762,769.49
476,20221031,20221112,20221107,15309,SO69762,69.99
588,20221031,20221112,20221107,15312,SO69763,769.49
476,20221031,20221112,20221107,15312,SO69763,69.99
225,20221031,20221112,20221107,15312,SO69763,8.99
587,20221031,20221112,20221107,15333,SO69764,769.49
225,20221031,20221112,20221107,15333,SO69764,8.99
474,20221031,20221112,20221107,15333,SO69764,69.99
587,20221031,20221112,20221107,15308,SO69765,769.49
476,20221031,20221112,20221107,15308,SO69765,69.99
359,20221031,20221112,20221107,18357,SO69766,2294.99
477,20221031,20221112,20221107,18357,SO69766,4.99
478,20221031,20221112,20221107,18357,SO69766,9.99
355,20221031,20221112,20221107,13353,SO69767,2319.99
485,20221031,20221112,20221107,13353,SO69767,21.98
478,20221031,20221112,20221107,13353,SO69767,9.99
477,20221031,20221112,20221107,13353,SO69767,4.99
225,20221031,20221112,20221107,13353,SO69767,8.99
361,20221031,20221112,20221107,17399,SO69768,2294.99
485,20221031,20221112,20221107,17399,SO69768,21.98
228,20221031,20221112,20221107,17399,SO69768,49.99
578,20221031,20221112,20221107,13551,SO69769,1214.85
479,20221031,20221112,20221107,13551,SO69769,8.99
560,20221031,20221112,20221107,19439,SO69770,1214.85
482,20221031,20221112,20221107,19439,SO69770,8.99
231,20221031,20221112,20221107,19439,SO69770,49.99
569,20221031,20221112,20221107,29371,SO69771,742.35
214,20221031,20221112,20221107,29371,SO69771,34.99
573,20221031,20221112,20221107,17781,SO69772,2384.07
225,20221031,20221112,20221107,17781,SO69772,8.99
481,20221031,20221112,20221107,17214,SO69773,8.99
573,20221031,20221112,20221107,17214,SO69773,2384.07
562,20221031,20221112,20221107,17225,SO69774,2384.07
477,20221031,20221112,20221107,17225,SO69774,4.99
479,20221031,20221112,20221107,17225,SO69774,8.99
217,20221031,20221112,20221107,17225,SO69774,34.99
228,20221031,20221112,20221107,17225,SO69774,49.99
388,20221031,20221112,20221107,26165,SO69775,1120.49
491,20221031,20221112,20221107,26165,SO69775,53.99
376,20221031,20221112,20221107,22193,SO69776,2443.35
581,20221031,20221112,20221107,24371,SO69777,1700.99
539,20221031,20221112,20221107,24371,SO69777,24.99
463,20221031,20221112,20221107,24371,SO69777,24.49
386,20221031,20221112,20221107,26444,SO69778,1120.49
539,20221031,20221112,20221107,26444,SO69778,24.99
480,20221031,20221112,20221107,26444,SO69778,2.29
484,20221031,20221112,20221107,26444,SO69778,7.95
384,20221031,20221112,20221107,26442,SO69779,1120.49
477,20221031,20221112,20221107,26442,SO69779,4.99
479,20221031,20221112,20221107,26442,SO69779,8.99
480,20221031,20221112,20221107,26442,SO69779,2.29
604,20221031,20221112,20221107,25921,SO69780,539.99
479,20221031,20221112,20221107,25921,SO69780,8.99
477,20221031,20221112,20221107,25921,SO69780,4.99
584,20221031,20221112,20221107,27983,SO69781,539.99
574,20221031,20221112,20221107,24996,SO69782,2384.07
530,20221031,20221112,20221107,24996,SO69782,4.99
541,20221031,20221112,20221107,24996,SO69782,28.99
573,20221031,20221112,20221107,27919,SO69783,2384.07
489,20221031,20221112,20221107,27919,SO69783,53.99
606,20221031,20221112,20221107,23507,SO69784,539.99
217,20221031,20221112,20221107,23507,SO69784,34.99
604,20221031,20221112,20221107,23706,SO69785,539.99
386,20221031,20221112,20221107,14884,SO69786,1120.49
539,20221031,20221112,20221107,14884,SO69786,24.99
529,20221031,20221112,20221107,14884,SO69786,3.99
222,20221031,20221112,20221107,14884,SO69786,34.99
382,20221031,20221112,20221107,21728,SO69787,1120.49
217,20221031,20221112,20221107,21728,SO69787,34.99
234,20221031,20221112,20221107,21728,SO69787,49.99
580,20221031,20221112,20221107,18798,SO69788,1700.99
539,20221031,20221112,20221107,18798,SO69788,24.99
480,20221031,20221112,20221107,18798,SO69788,2.29
606,20221031,20221112,20221107,28436,SO69789,539.99
479,20221031,20221112,20221107,28436,SO69789,8.99
477,20221031,20221112,20221107,28436,SO69789,4.99
473,20221031,20221112,20221107,28436,SO69789,63.5
574,20221031,20221112,20221107,29358,SO69790,2384.07
569,20221031,20221112,20221107,11356,SO69791,742.35
477,20221031,20221112,20221107,11356,SO69791,4.99
479,20221031,20221112,20221107,11356,SO69791,8.99
214,20221031,20221112,20221107,11356,SO69791,34.99
583,20221031,20221112,20221107,22505,SO69792,1700.99
217,20221031,20221112,20221107,22505,SO69792,34.99
582,20221101,20221113,20221108,22570,SO69793,1700.99
222,20221101,20221113,20221108,22570,SO69793,34.99
582,20221101,20221113,20221108,22596,SO69794,1700.99
237,20221101,20221113,20221108,22596,SO69794,49.99
535,20221101,20221113,20221108,12352,SO69795,24.99
480,20221101,20221113,20221108,12352,SO69795,2.29
486,20221101,20221113,20221108,12352,SO69795,159
535,20221101,20221113,20221108,11966,SO69796,24.99
528,20221101,20221113,20221108,20630,SO69797,4.99
537,20221101,20221113,20221108,20630,SO69797,35
217,20221101,20221113,20221108,20630,SO69797,34.99
477,20221101,20221113,20221108,15715,SO69798,4.99
478,20221101,20221113,20221108,15715,SO69798,9.99
378,20221101,20221113,20221108,24092,SO69799,2443.35
479,20221101,20221113,20221108,24092,SO69799,8.99
465,20221101,20221113,20221108,24092,SO69799,24.49
477,20221101,20221113,20221108,24092,SO69799,4.99
588,20221101,20221113,20221108,22444,SO69800,769.49
225,20221101,20221113,20221108,22444,SO69800,8.99
228,20221101,20221113,20221108,22444,SO69800,49.99
589,20221101,20221113,20221108,16465,SO69801,769.49
536,20221101,20221113,20221108,16465,SO69801,29.99
528,20221101,20221113,20221108,16465,SO69801,4.99
478,20221101,20221113,20221108,16465,SO69801,9.99
225,20221101,20221113,20221108,16465,SO69801,8.99
477,20221101,20221113,20221108,16465,SO69801,4.99
363,20221101,20221113,20221108,19049,SO69802,2294.99
478,20221101,20221113,20221108,19049,SO69802,9.99
477,20221101,20221113,20221108,19049,SO69802,4.99
214,20221101,20221113,20221108,19049,SO69802,34.99
231,20221101,20221113,20221108,19049,SO69802,49.99
361,20221101,20221113,20221108,17647,SO69803,2294.99
222,20221101,20221113,20221108,17647,SO69803,34.99
353,20221101,20221113,20221108,20581,SO69804,2319.99
483,20221101,20221113,20221108,20581,SO69804,120
529,20221101,20221113,20221108,11222,SO69805,3.99
483,20221101,20221113,20221108,11222,SO69805,120
225,20221101,20221113,20221108,11222,SO69805,8.99
530,20221101,20221113,20221108,28768,SO69806,4.99
538,20221101,20221113,20221108,19224,SO69807,21.49
529,20221101,20221113,20221108,19224,SO69807,3.99
486,20221101,20221113,20221108,19224,SO69807,159
530,20221101,20221113,20221108,26265,SO69808,4.99
541,20221101,20221113,20221108,26265,SO69808,28.99
480,20221101,20221113,20221108,26265,SO69808,2.29
530,20221101,20221113,20221108,27997,SO69809,4.99
541,20221101,20221113,20221108,26554,SO69810,28.99
530,20221101,20221113,20221108,26554,SO69810,4.99
214,20221101,20221113,20221108,26554,SO69810,34.99
529,20221101,20221113,20221108,24316,SO69811,3.99
540,20221101,20221113,20221108,24316,SO69811,32.6
480,20221101,20221113,20221108,24316,SO69811,2.29
225,20221101,20221113,20221108,11748,SO69812,8.99
540,20221101,20221113,20221108,11748,SO69812,32.6
529,20221101,20221113,20221108,11823,SO69813,3.99
540,20221101,20221113,20221108,11823,SO69813,32.6
474,20221101,20221113,20221108,18988,SO69814,69.99
476,20221101,20221113,20221108,15376,SO69815,69.99
225,20221101,20221113,20221108,15376,SO69815,8.99
475,20221101,20221113,20221108,19540,SO69816,69.99
477,20221101,20221113,20221108,25433,SO69817,4.99
476,20221101,20221113,20221108,14480,SO69818,69.99
477,20221101,20221113,20221108,24647,SO69819,4.99
214,20221101,20221113,20221108,24647,SO69819,34.99
528,20221101,20221113,20221108,15936,SO69820,4.99
214,20221101,20221113,20221108,15936,SO69820,34.99
528,20221101,20221113,20221108,15407,SO69821,4.99
214,20221101,20221113,20221108,15407,SO69821,34.99
528,20221101,20221113,20221108,19905,SO69822,4.99
480,20221101,20221113,20221108,19905,SO69822,2.29
528,20221101,20221113,20221108,14548,SO69823,4.99
483,20221101,20221113,20221108,14548,SO69823,120
540,20221101,20221113,20221108,28380,SO69824,32.6
480,20221101,20221113,20221108,28380,SO69824,2.29
539,20221101,20221113,20221108,17901,SO69825,24.99
529,20221101,20221113,20221108,17901,SO69825,3.99
480,20221101,20221113,20221108,17901,SO69825,2.29
539,20221101,20221113,20221108,16472,SO69826,24.99
480,20221101,20221113,20221108,16472,SO69826,2.29
535,20221101,20221113,20221108,17879,SO69827,24.99
528,20221101,20221113,20221108,17879,SO69827,4.99
217,20221101,20221113,20221108,17879,SO69827,34.99
529,20221101,20221113,20221108,20794,SO69828,3.99
231,20221101,20221113,20221108,20794,SO69828,49.99
530,20221101,20221113,20221108,13796,SO69829,4.99
214,20221101,20221113,20221108,13796,SO69829,34.99
528,20221101,20221113,20221108,11188,SO69830,4.99
537,20221101,20221113,20221108,11188,SO69830,35
214,20221101,20221113,20221108,11188,SO69830,34.99
537,20221101,20221113,20221108,11527,SO69831,35
480,20221101,20221113,20221108,11527,SO69831,2.29
528,20221101,20221113,20221108,13723,SO69832,4.99
537,20221101,20221113,20221108,13723,SO69832,35
217,20221101,20221113,20221108,13723,SO69832,34.99
490,20221101,20221113,20221108,11476,SO69833,53.99
485,20221101,20221113,20221108,12924,SO69834,21.98
478,20221101,20221113,20221108,12924,SO69834,9.99
477,20221101,20221113,20221108,12924,SO69834,4.99
488,20221101,20221113,20221108,12924,SO69834,53.99
597,20221101,20221113,20221108,19994,SO69835,539.99
594,20221101,20221113,20221108,16151,SO69836,564.99
478,20221101,20221113,20221108,16151,SO69836,9.99
477,20221101,20221113,20221108,16151,SO69836,4.99
467,20221101,20221113,20221108,16151,SO69836,24.49
222,20221101,20221113,20221108,16151,SO69836,34.99
361,20221101,20221113,20221108,19830,SO69837,2294.99
485,20221101,20221113,20221108,19830,SO69837,21.98
478,20221101,20221113,20221108,19830,SO69837,9.99
477,20221101,20221113,20221108,19830,SO69837,4.99
237,20221101,20221113,20221108,19830,SO69837,49.99
225,20221101,20221113,20221108,19830,SO69837,8.99
357,20221101,20221113,20221108,17004,SO69838,2319.99
214,20221101,20221113,20221108,17004,SO69838,34.99
471,20221101,20221113,20221108,17004,SO69838,63.5
570,20221101,20221113,20221108,12622,SO69839,742.35
225,20221101,20221113,20221108,12622,SO69839,8.99
570,20221101,20221113,20221108,28744,SO69840,742.35
541,20221101,20221113,20221108,28744,SO69840,28.99
530,20221101,20221113,20221108,28744,SO69840,4.99
585,20221101,20221113,20221108,11417,SO69841,742.35
477,20221101,20221113,20221108,11417,SO69841,4.99
479,20221101,20221113,20221108,11417,SO69841,8.99
565,20221101,20221113,20221108,27824,SO69842,742.35
222,20221101,20221113,20221108,27824,SO69842,34.99
225,20221101,20221113,20221108,27824,SO69842,8.99
571,20221101,20221113,20221108,29365,SO69843,742.35
530,20221101,20221113,20221108,29365,SO69843,4.99
541,20221101,20221113,20221108,29365,SO69843,28.99
480,20221101,20221113,20221108,29365,SO69843,2.29
573,20221101,20221113,20221108,11610,SO69844,2384.07
477,20221101,20221113,20221108,11610,SO69844,4.99
479,20221101,20221113,20221108,11610,SO69844,8.99
390,20221101,20221113,20221108,26429,SO69845,1120.49
217,20221101,20221113,20221108,26429,SO69845,34.99
580,20221101,20221113,20221108,15645,SO69846,1700.99
217,20221101,20221113,20221108,15645,SO69846,34.99
583,20221101,20221113,20221108,22032,SO69847,1700.99
581,20221101,20221113,20221108,24377,SO69848,1700.99
225,20221101,20221113,20221108,24377,SO69848,8.99
488,20221101,20221113,20221108,24377,SO69848,53.99
564,20221101,20221113,20221108,13091,SO69849,2384.07
214,20221101,20221113,20221108,13091,SO69849,34.99
465,20221101,20221113,20221108,13091,SO69849,24.49
363,20221101,20221113,20221108,13105,SO69850,2294.99
480,20221101,20221113,20221108,13105,SO69850,2.29
567,20221101,20221113,20221108,26635,SO69851,742.35
479,20221101,20221113,20221108,26635,SO69851,8.99
477,20221101,20221113,20221108,26635,SO69851,4.99
214,20221101,20221113,20221108,26635,SO69851,34.99
563,20221101,20221113,20221108,28061,SO69852,2384.07
217,20221101,20221113,20221108,28061,SO69852,34.99
482,20221101,20221113,20221108,28061,SO69852,8.99
561,20221101,20221113,20221108,28063,SO69853,2384.07
479,20221101,20221113,20221108,28063,SO69853,8.99
477,20221101,20221113,20221108,28063,SO69853,4.99
234,20221101,20221113,20221108,28063,SO69853,49.99
604,20221101,20221113,20221108,23509,SO69854,539.99
538,20221101,20221113,20221108,23509,SO69854,21.49
529,20221101,20221113,20221108,23509,SO69854,3.99
480,20221101,20221113,20221108,23509,SO69854,2.29
484,20221101,20221113,20221108,23509,SO69854,7.95
606,20221101,20221113,20221108,20077,SO69855,539.99
479,20221101,20221113,20221108,20077,SO69855,8.99
477,20221101,20221113,20221108,20077,SO69855,4.99
465,20221101,20221113,20221108,20077,SO69855,24.49
487,20221101,20221113,20221108,20077,SO69855,54.99
606,20221101,20221113,20221108,23505,SO69856,539.99
477,20221101,20221113,20221108,23505,SO69856,4.99
479,20221101,20221113,20221108,23505,SO69856,8.99
489,20221101,20221113,20221108,23505,SO69856,53.99
225,20221101,20221113,20221108,23505,SO69856,8.99
584,20221101,20221113,20221108,23856,SO69857,539.99
473,20221101,20221113,20221108,23856,SO69857,63.5
606,20221101,20221113,20221108,23848,SO69858,539.99
538,20221101,20221113,20221108,23848,SO69858,21.49
388,20221101,20221113,20221108,21794,SO69859,1120.49
217,20221101,20221113,20221108,21794,SO69859,34.99
463,20221101,20221113,20221108,21794,SO69859,24.49
388,20221101,20221113,20221108,21808,SO69860,1120.49
217,20221101,20221113,20221108,21808,SO69860,34.99
606,20221101,20221113,20221108,28425,SO69861,539.99
479,20221101,20221113,20221108,28425,SO69861,8.99
477,20221101,20221113,20221108,28425,SO69861,4.99
222,20221101,20221113,20221108,28425,SO69861,34.99
606,20221101,20221113,20221108,25522,SO69862,539.99
538,20221101,20221113,20221108,25522,SO69862,21.49
471,20221101,20221113,20221108,25522,SO69862,63.5
529,20221101,20221113,20221108,25522,SO69862,3.99
564,20221101,20221113,20221108,13079,SO69863,2384.07
479,20221101,20221113,20221108,13079,SO69863,8.99
573,20221101,20221113,20221108,13622,SO69864,2384.07
541,20221101,20221113,20221108,13622,SO69864,28.99
530,20221101,20221113,20221108,13622,SO69864,4.99
214,20221101,20221113,20221108,13622,SO69864,34.99
580,20221102,20221114,20221109,26855,SO69865,1700.99
225,20221102,20221114,20221109,12045,SO69866,8.99
479,20221102,20221114,20221109,11941,SO69867,8.99
477,20221102,20221114,20221109,11941,SO69867,4.99
487,20221102,20221114,20221109,11941,SO69867,54.99
539,20221102,20221114,20221109,14014,SO69868,24.99
480,20221102,20221114,20221109,14014,SO69868,2.29
537,20221102,20221114,20221109,21898,SO69869,35
528,20221102,20221114,20221109,21898,SO69869,4.99
222,20221102,20221114,20221109,21898,SO69869,34.99
528,20221102,20221114,20221109,12371,SO69870,4.99
467,20221102,20221114,20221109,12371,SO69870,24.49
222,20221102,20221114,20221109,12371,SO69870,34.99
231,20221102,20221114,20221109,12582,SO69871,49.99
225,20221102,20221114,20221109,12582,SO69871,8.99
489,20221102,20221114,20221109,17289,SO69872,53.99
225,20221102,20221114,20221109,17289,SO69872,8.99
225,20221102,20221114,20221109,14858,SO69873,8.99
380,20221102,20221114,20221109,16549,SO69874,2443.35
225,20221102,20221114,20221109,16549,SO69874,8.99
217,20221102,20221114,20221109,16549,SO69874,34.99
361,20221102,20221114,20221109,16426,SO69875,2294.99
353,20221102,20221114,20221109,20587,SO69876,2319.99
477,20221102,20221114,20221109,20587,SO69876,4.99
478,20221102,20221114,20221109,20587,SO69876,9.99
217,20221102,20221114,20221109,20587,SO69876,34.99
225,20221102,20221114,20221109,20587,SO69876,8.99
361,20221102,20221114,20221109,12833,SO69877,2294.99
478,20221102,20221114,20221109,12833,SO69877,9.99
477,20221102,20221114,20221109,12833,SO69877,4.99
353,20221102,20221114,20221109,20556,SO69878,2319.99
485,20221102,20221114,20221109,20556,SO69878,21.98
355,20221102,20221114,20221109,14861,SO69879,2319.99
478,20221102,20221114,20221109,14861,SO69879,9.99
472,20221102,20221114,20221109,14861,SO69879,63.5
477,20221102,20221114,20221109,14861,SO69879,4.99
591,20221102,20221114,20221109,16252,SO69880,564.99
222,20221102,20221114,20221109,16252,SO69880,34.99
528,20221102,20221114,20221109,23579,SO69881,4.99
536,20221102,20221114,20221109,23579,SO69881,29.99
529,20221102,20221114,20221109,25151,SO69882,3.99
540,20221102,20221114,20221109,25151,SO69882,32.6
528,20221102,20221114,20221109,22786,SO69883,4.99
536,20221102,20221114,20221109,22786,SO69883,29.99
480,20221102,20221114,20221109,22786,SO69883,2.29
478,20221102,20221114,20221109,16089,SO69884,9.99
477,20221102,20221114,20221109,16089,SO69884,4.99
491,20221102,20221114,20221109,16089,SO69884,53.99
465,20221102,20221114,20221109,16089,SO69884,24.49
478,20221102,20221114,20221109,21902,SO69885,9.99
225,20221102,20221114,20221109,21902,SO69885,8.99
477,20221102,20221114,20221109,21902,SO69885,4.99
478,20221102,20221114,20221109,15872,SO69886,9.99
477,20221102,20221114,20221109,15872,SO69886,4.99
214,20221102,20221114,20221109,15872,SO69886,34.99
474,20221102,20221114,20221109,20027,SO69887,69.99
482,20221102,20221114,20221109,20027,SO69887,8.99
477,20221102,20221114,20221109,22021,SO69888,4.99
478,20221102,20221114,20221109,22021,SO69888,9.99
225,20221102,20221114,20221109,22021,SO69888,8.99
475,20221102,20221114,20221109,18390,SO69889,69.99
228,20221102,20221114,20221109,18390,SO69889,49.99
477,20221102,20221114,20221109,24986,SO69890,4.99
528,20221102,20221114,20221109,16376,SO69891,4.99
480,20221102,20221114,20221109,16376,SO69891,2.29
477,20221102,20221114,20221109,16669,SO69892,4.99
528,20221102,20221114,20221109,14630,SO69893,4.99
485,20221102,20221114,20221109,13991,SO69894,21.98
471,20221102,20221114,20221109,13991,SO69894,63.5
528,20221102,20221114,20221109,16724,SO69895,4.99
214,20221102,20221114,20221109,16724,SO69895,34.99
485,20221102,20221114,20221109,13869,SO69896,21.98
529,20221102,20221114,20221109,23912,SO69897,3.99
538,20221102,20221114,20221109,18012,SO69898,21.49
529,20221102,20221114,20221109,18012,SO69898,3.99
536,20221102,20221114,20221109,19509,SO69899,29.99
528,20221102,20221114,20221109,19509,SO69899,4.99
481,20221102,20221114,20221109,19509,SO69899,8.99
541,20221102,20221114,20221109,11386,SO69900,28.99
530,20221102,20221114,20221109,11386,SO69900,4.99
214,20221102,20221114,20221109,11386,SO69900,34.99
529,20221102,20221114,20221109,20971,SO69901,3.99
217,20221102,20221114,20221109,20971,SO69901,34.99
529,20221102,20221114,20221109,20959,SO69902,3.99
214,20221102,20221114,20221109,20959,SO69902,34.99
529,20221102,20221114,20221109,24107,SO69903,3.99
483,20221102,20221114,20221109,24107,SO69903,120
538,20221102,20221114,20221109,27855,SO69904,21.49
480,20221102,20221114,20221109,27855,SO69904,2.29
530,20221102,20221114,20221109,12638,SO69905,4.99
465,20221102,20221114,20221109,12638,SO69905,24.49
537,20221102,20221114,20221109,11631,SO69906,35
528,20221102,20221114,20221109,11631,SO69906,4.99
214,20221102,20221114,20221109,11631,SO69906,34.99
537,20221102,20221114,20221109,11879,SO69907,35
528,20221102,20221114,20221109,11879,SO69907,4.99
222,20221102,20221114,20221109,11879,SO69907,34.99
463,20221102,20221114,20221109,11879,SO69907,24.49
485,20221102,20221114,20221109,16646,SO69908,21.98
478,20221102,20221114,20221109,16646,SO69908,9.99
477,20221102,20221114,20221109,16646,SO69908,4.99
214,20221102,20221114,20221109,16646,SO69908,34.99
234,20221102,20221114,20221109,16646,SO69908,49.99
485,20221102,20221114,20221109,13181,SO69909,21.98
222,20221102,20221114,20221109,13181,SO69909,34.99
485,20221102,20221114,20221109,13218,SO69910,21.98
472,20221102,20221114,20221109,13218,SO69910,63.5
361,20221102,20221114,20221109,13387,SO69911,2294.99
537,20221102,20221114,20221109,13387,SO69911,35
528,20221102,20221114,20221109,13387,SO69911,4.99
480,20221102,20221114,20221109,13387,SO69911,2.29
359,20221102,20221114,20221109,17546,SO69912,2294.99
478,20221102,20221114,20221109,17546,SO69912,9.99
477,20221102,20221114,20221109,17546,SO69912,4.99
